Treatments,Time,s1,s2,s3,s4,s5,s6
exp_59,10.666666666666666,-0.00863882816156229,-0.007950309245543784,-0.0004474600982588157,0.19388642975332743,0.0065949173644637826,0.09158797389446997
exp_59,16.0,-0.004252771795656167,-0.0008009156474186102,-0.0020323621660031615,0.18913495144342388,-0.0014984877497396473,0.09303492853268128
mono_exp_60,0.0,0.0,0.0,0.0,0.1,0.0,0.0
mono_exp_60,5.333333333333333,-0.008613747225956618,0.007567135137577201,-0.0006596125783215294,0.1903686563145307,-0.00301888793810787,-0.00114123516611578
mono_exp_60,10.666666666666666,-0.006096839609168504,-0.0006202363369855886,0.0025640186299474505,0.20985188014283854,5.285919490990548e-06,-0.002442981151167769
mono_exp_60,16.0,-0.006488834852366958,0.0012792785208233359,0.00800825256532931,0.21379668484119008,0.002790975511488024,-0.001384021996532317
exp_61,0.0,0.0,0.0,0.0,0.0,0.1,0.1
exp_61,5.333333333333333,0.0041607440212006585,-0.0030476293162571373,0.0010948326742707324,0.007473158421717319,0.11689650154292362,0.07397973981589068
exp_61,10.666666666666666,0.0011603240404620895,-0.0015774206383263717,0.0002707370793273178,0.0030608184228805646,0.1246613119566154,0.06868792921317263
exp_61,16.0,-0.002656055211734799,0.00404319358377473,7.267749213174979e-06,0.0007404926106003898,0.12596412294758635,0.06121591055704233
mono_exp_62,0.0,0.0,0.0,0.0,0.0,0.1,0.0
mono_exp_62,5.333333333333333,-0.002430411058125852,-0.011121394484576838,0.002502636303908236,0.006670259913349512,0.13004941098625203,0.000749895751057266
mono_exp_62,10.666666666666666,0.0022022760360391304,0.002164622711371429,0.006375926288908817,-0.0048099159655699405,0.1405665947517314,0.004410237904502546
mono_exp_62,16.0,-0.003498694212541824,-0.001337730779368436,-0.013623251573842346,-0.0075590279745716,0.13612948842698885,-0.0026829282336147597
mono_exp_63,0.0,0.0,0.0,0.0,0.0,0.0,0.1
mono_exp_63,5.333333333333333,-0.0017705922900949442,0.0035062740922887576,0.002205435325034069,-0.007234567950149952,0.0008369844657113477,0.08780685127637072
mono_exp_63,10.666666666666666,0.0006610347414117661,0.0013818497014155028,0.0024918083553460094,0.0029178273306389663,0.002202283151587424,0.08974906066657472
mono_exp_63,16.0,0.003164855899221697,-0.002965011663798152,0.005654119828915825,0.0009402129534805305,0.004702610317112212,0.08384058931220172
