Var1,Well,Experiment,Condition,Treatments,Rep,Inulin,Starch,Pectin,ArGal,Gum,AmAc,pH,Time,OD
1024,79,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,1,0,1,0,0,0,1,1,20.00361111,0.303283696
1025,79,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,1,0,1,0,0,0,1,1,22.00444444,0.375161213
1026,79,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,1,0,1,0,0,0,1,1,24.00444444,0.420933667
1040,81,REU04,BT-ER-FP,REU04_BT-ER-FP,2,0,1,0,0,0,1,1,0,0.006166667
1041,81,REU04,BT-ER-FP,REU04_BT-ER-FP,2,0,1,0,0,0,1,1,2.000277778,0.001356684
1042,81,REU04,BT-ER-FP,REU04_BT-ER-FP,2,0,1,0,0,0,1,1,4.000277778,-0.005933447
1043,81,REU04,BT-ER-FP,REU04_BT-ER-FP,2,0,1,0,0,0,1,1,6.000833333,-0.006835319
1044,81,REU04,BT-ER-FP,REU04_BT-ER-FP,2,0,1,0,0,0,1,1,8.001111111,-0.004993997
1045,81,REU04,BT-ER-FP,REU04_BT-ER-FP,2,0,1,0,0,0,1,1,10.00166667,-0.010781008
1046,81,REU04,BT-ER-FP,REU04_BT-ER-FP,2,0,1,0,0,0,1,1,12.00222222,-0.01055554
1047,81,REU04,BT-ER-FP,REU04_BT-ER-FP,2,0,1,0,0,0,1,1,14.00277778,-0.005895869
1048,81,REU04,BT-ER-FP,REU04_BT-ER-FP,2,0,1,0,0,0,1,1,16.00277778,0.005189639
1049,81,REU04,BT-ER-FP,REU04_BT-ER-FP,2,0,1,0,0,0,1,1,18.00388889,0.024617461
1050,81,REU04,BT-ER-FP,REU04_BT-ER-FP,2,0,1,0,0,0,1,1,20.00361111,0.078729772
1051,81,REU04,BT-ER-FP,REU04_BT-ER-FP,2,0,1,0,0,0,1,1,22.00444444,0.192666248
1052,81,REU04,BT-ER-FP,REU04_BT-ER-FP,2,0,1,0,0,0,1,1,24.00444444,0.327533667
1053,82,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,2,0,1,0,0,0,1,1,0,0.004866667
1054,82,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,2,0,1,0,0,0,1,1,2.000277778,-0.000982839
1055,82,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,2,0,1,0,0,0,1,1,4.000277778,-0.003485883
1056,82,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,2,0,1,0,0,0,1,1,6.000833333,-0.005771272
1057,82,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,2,0,1,0,0,0,1,1,8.001111111,-0.005172717
1058,82,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,2,0,1,0,0,0,1,1,10.00166667,-0.006097756
1059,82,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,2,0,1,0,0,0,1,1,12.00222222,-0.001118874
1060,82,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,2,0,1,0,0,0,1,1,14.00277778,0.007315297
1061,82,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,2,0,1,0,0,0,1,1,16.00277778,0.037542277
1062,82,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,2,0,1,0,0,0,1,1,18.00388889,0.100336041
1063,82,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,2,0,1,0,0,0,1,1,20.00361111,0.208075773
1064,82,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,2,0,1,0,0,0,1,1,22.00444444,0.342641611
1065,82,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,2,0,1,0,0,0,1,1,24.00444444,0.488933667
1066,83,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,2,0,1,0,0,0,1,1,0,0.001366667
1067,83,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,2,0,1,0,0,0,1,1,2.000277778,0.001819308
1068,83,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,2,0,1,0,0,0,1,1,4.000277778,0.007181368
1069,83,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,2,0,1,0,0,0,1,1,6.000833333,0.005510077
1070,83,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,2,0,1,0,0,0,1,1,8.001111111,-0.001349182
1071,83,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,2,0,1,0,0,0,1,1,10.00166667,0.005823444
1072,83,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,2,0,1,0,0,0,1,1,12.00222222,0.008121469
1073,83,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,2,0,1,0,0,0,1,1,14.00277778,0.011498871
1074,83,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,2,0,1,0,0,0,1,1,16.00277778,0.01686093
1075,83,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,2,0,1,0,0,0,1,1,18.00388889,0.034130941
1076,83,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,2,0,1,0,0,0,1,1,20.00361111,0.08238948
1077,83,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,2,0,1,0,0,0,1,1,22.00444444,0.181483131
1078,83,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,2,0,1,0,0,0,1,1,24.00444444,0.327233667
1079,84,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,2,0,1,0,0,0,1,1,0,0.000466667
1080,84,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,2,0,1,0,0,0,1,1,2.000277778,-0.001021062
1081,84,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,2,0,1,0,0,0,1,1,4.000277778,-0.00300976
1082,84,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,2,0,1,0,0,0,1,1,6.000833333,-0.003692901
1083,84,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,2,0,1,0,0,0,1,1,8.001111111,-0.002949037
1084,84,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,2,0,1,0,0,0,1,1,10.00166667,-0.004785926
1085,84,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,2,0,1,0,0,0,1,1,12.00222222,-0.003920615
1086,84,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,2,0,1,0,0,0,1,1,14.00277778,-0.002812409
1087,84,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,2,0,1,0,0,0,1,1,16.00277778,0.00253127
1088,84,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,2,0,1,0,0,0,1,1,18.00388889,0.016664691
1089,84,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,2,0,1,0,0,0,1,1,20.00361111,0.036976741
1090,84,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,2,0,1,0,0,0,1,1,22.00444444,0.064742614
1091,84,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,2,0,1,0,0,0,1,1,24.00444444,0.122733667
1092,85,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,2,0,1,0,0,0,1,1,0,-3.33E-05
1093,85,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,2,0,1,0,0,0,1,1,2.000277778,0.00307774
1094,85,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,2,0,1,0,0,0,1,1,4.000277778,0.001734322
1095,85,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,2,0,1,0,0,0,1,1,6.000833333,-0.001553517
1096,85,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,2,0,1,0,0,0,1,1,8.001111111,-0.008836255
1097,85,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,2,0,1,0,0,0,1,1,10.00166667,0.000143432
1098,85,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,2,0,1,0,0,0,1,1,12.00222222,0.005128219
1099,85,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,2,0,1,0,0,0,1,1,14.00277778,0.014814969
1100,85,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,2,0,1,0,0,0,1,1,16.00277778,0.040092436
1101,85,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,2,0,1,0,0,0,1,1,18.00388889,0.121263155
1102,85,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,2,0,1,0,0,0,1,1,20.00361111,0.272291601
1103,85,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,2,0,1,0,0,0,1,1,22.00444444,0.374073177
1104,85,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,2,0,1,0,0,0,1,1,24.00444444,0.547833667
1105,86,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,2,0,1,0,0,0,1,1,0,-0.000333333
1106,86,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,2,0,1,0,0,0,1,1,2.000277778,-0.003193562
1107,86,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,2,0,1,0,0,0,1,1,4.000277778,-0.003327218
1108,86,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,2,0,1,0,0,0,1,1,6.000833333,-0.005011278
1109,86,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,2,0,1,0,0,0,1,1,8.001111111,-0.007069573
1110,86,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,2,0,1,0,0,0,1,1,10.00166667,-0.008619978
1111,86,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,2,0,1,0,0,0,1,1,12.00222222,0.000602256
1112,86,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,2,0,1,0,0,0,1,1,14.00277778,0.02356428
1113,86,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,2,0,1,0,0,0,1,1,16.00277778,0.092477084
1114,86,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,2,0,1,0,0,0,1,1,18.00388889,0.222096241
1115,86,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,2,0,1,0,0,0,1,1,20.00361111,0.393950553
1116,86,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,2,0,1,0,0,0,1,1,22.00444444,0.433218555
1117,86,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,2,0,1,0,0,0,1,1,24.00444444,0.411833667
1118,87,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,2,0,1,0,0,0,1,1,0,-0.002633333
1119,87,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,2,0,1,0,0,0,1,1,2.000277778,0.000970394
1120,87,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,2,0,1,0,0,0,1,1,4.000277778,-0.003646363
1121,87,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,2,0,1,0,0,0,1,1,6.000833333,-0.003496899
1122,87,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,2,0,1,0,0,0,1,1,8.001111111,-0.00069031
1123,87,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,2,0,1,0,0,0,1,1,10.00166667,-0.001055665
1124,87,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,2,0,1,0,0,0,1,1,12.00222222,0.004374837
1125,87,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,2,0,1,0,0,0,1,1,14.00277778,0.031294848
1126,87,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,2,0,1,0,0,0,1,1,16.00277778,0.091744472
1127,87,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,2,0,1,0,0,0,1,1,18.00388889,0.17282004
1128,87,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,2,0,1,0,0,0,1,1,20.00361111,0.260405566
1129,87,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,2,0,1,0,0,0,1,1,22.00444444,0.30806777
1130,87,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,2,0,1,0,0,0,1,1,24.00444444,0.336133667
1144,89,REU04,BT-ER-FP,REU04_BT-ER-FP,3,0,1,0,0,0,1,1,0,0.005066667
1145,89,REU04,BT-ER-FP,REU04_BT-ER-FP,3,0,1,0,0,0,1,1,2.000277778,-0.00794694
1146,89,REU04,BT-ER-FP,REU04_BT-ER-FP,3,0,1,0,0,0,1,1,4.000277778,-0.01319942
1147,89,REU04,BT-ER-FP,REU04_BT-ER-FP,3,0,1,0,0,0,1,1,6.000833333,-0.014610534
1148,89,REU04,BT-ER-FP,REU04_BT-ER-FP,3,0,1,0,0,0,1,1,8.001111111,-0.014924114
1149,89,REU04,BT-ER-FP,REU04_BT-ER-FP,3,0,1,0,0,0,1,1,10.00166667,-0.018255911
1150,89,REU04,BT-ER-FP,REU04_BT-ER-FP,3,0,1,0,0,0,1,1,12.00222222,-0.012611455
1151,89,REU04,BT-ER-FP,REU04_BT-ER-FP,3,0,1,0,0,0,1,1,14.00277778,-0.010925958
1152,89,REU04,BT-ER-FP,REU04_BT-ER-FP,3,0,1,0,0,0,1,1,16.00277778,0.005458643
1153,89,REU04,BT-ER-FP,REU04_BT-ER-FP,3,0,1,0,0,0,1,1,18.00388889,0.036071976
1154,89,REU04,BT-ER-FP,REU04_BT-ER-FP,3,0,1,0,0,0,1,1,20.00361111,0.087224857
1155,89,REU04,BT-ER-FP,REU04_BT-ER-FP,3,0,1,0,0,0,1,1,22.00444444,0.182318259
1156,89,REU04,BT-ER-FP,REU04_BT-ER-FP,3,0,1,0,0,0,1,1,24.00444444,0.323233667
1157,90,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,3,0,1,0,0,0,1,1,0,0.006866667
1158,90,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,3,0,1,0,0,0,1,1,2.000277778,0.006898337
1159,90,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,3,0,1,0,0,0,1,1,4.000277778,0.00160941
1160,90,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,3,0,1,0,0,0,1,1,6.000833333,0.000944335
1161,90,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,3,0,1,0,0,0,1,1,8.001111111,0.000310931
1162,90,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,3,0,1,0,0,0,1,1,10.00166667,-0.001525942
1163,90,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,3,0,1,0,0,0,1,1,12.00222222,-0.001430932
1164,90,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,3,0,1,0,0,0,1,1,14.00277778,0.00734172
1165,90,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,3,0,1,0,0,0,1,1,16.00277778,0.037016719
1166,90,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,3,0,1,0,0,0,1,1,18.00388889,0.084933765
1167,90,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,3,0,1,0,0,0,1,1,20.00361111,0.175668953
1168,90,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,3,0,1,0,0,0,1,1,22.00444444,0.342571027
1169,90,REU04,BH-BP-BT-ER,REU04_BH-BP-BT-ER,3,0,1,0,0,0,1,1,24.00444444,0.484833667
1170,91,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,3,0,1,0,0,0,1,1,0,0.002366667
1171,91,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,3,0,1,0,0,0,1,1,2.000277778,0.00433887
1172,91,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,3,0,1,0,0,0,1,1,4.000277778,0.000747694
1173,91,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,3,0,1,0,0,0,1,1,6.000833333,0.001542462
1174,91,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,3,0,1,0,0,0,1,1,8.001111111,0.002366667
1175,91,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,3,0,1,0,0,0,1,1,10.00166667,0.000571078
1176,91,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,3,0,1,0,0,0,1,1,12.00222222,0.001365847
1177,91,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,3,0,1,0,0,0,1,1,14.00277778,0.002013436
1178,91,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,3,0,1,0,0,0,1,1,16.00277778,0.006546561
1179,91,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,3,0,1,0,0,0,1,1,18.00388889,0.015671681
1180,91,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,3,0,1,0,0,0,1,1,20.00361111,0.039867969
1181,91,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,3,0,1,0,0,0,1,1,22.00444444,0.115694779
1182,91,REU04,BH-BP-BT-FP,REU04_BH-BP-BT-FP,3,0,1,0,0,0,1,1,24.00444444,0.220633667
1183,92,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,3,0,1,0,0,0,1,1,0,0.000466667
1184,92,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,3,0,1,0,0,0,1,1,2.000277778,0.003791841
1185,92,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,3,0,1,0,0,0,1,1,4.000277778,4.86E-05
1186,92,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,3,0,1,0,0,0,1,1,6.000833333,-8.36E-06
1187,92,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,3,0,1,0,0,0,1,1,8.001111111,0.001207705
1188,92,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,3,0,1,0,0,0,1,1,10.00166667,-0.00137643
1189,92,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,3,0,1,0,0,0,1,1,12.00222222,0.000675678
1190,92,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,3,0,1,0,0,0,1,1,14.00277778,0.001663729
1191,92,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,3,0,1,0,0,0,1,1,16.00277778,0.009435136
1192,92,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,3,0,1,0,0,0,1,1,18.00388889,0.027353074
1193,92,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,3,0,1,0,0,0,1,1,20.00361111,0.055512547
1194,92,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,3,0,1,0,0,0,1,1,22.00444444,0.095167622
1195,92,REU04,BH-BP-ER-FP,REU04_BH-BP-ER-FP,3,0,1,0,0,0,1,1,24.00444444,0.134233667
1196,93,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,3,0,1,0,0,0,1,1,0,-0.000233333
1197,93,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,3,0,1,0,0,0,1,1,2.000277778,-0.001131761
1198,93,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,3,0,1,0,0,0,1,1,4.000277778,-0.006902428
1199,93,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,3,0,1,0,0,0,1,1,6.000833333,-0.007835411
1200,93,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,3,0,1,0,0,0,1,1,8.001111111,-0.004379921
1201,93,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,3,0,1,0,0,0,1,1,10.00166667,-0.009079387
1202,93,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,3,0,1,0,0,0,1,1,12.00222222,-0.00472547
1203,93,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,3,0,1,0,0,0,1,1,14.00277778,0.007645183
1204,93,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,3,0,1,0,0,0,1,1,16.00277778,0.023747765
1205,93,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,3,0,1,0,0,0,1,1,18.00388889,0.081108894
1206,93,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,3,0,1,0,0,0,1,1,20.00361111,0.197006019
1207,93,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,3,0,1,0,0,0,1,1,22.00444444,0.313386912
1208,93,REU04,BH-BT-ER-FP,REU04_BH-BT-ER-FP,3,0,1,0,0,0,1,1,24.00444444,0.477833667
1209,94,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,3,0,1,0,0,0,1,1,0,0.000166667
1210,94,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,3,0,1,0,0,0,1,1,2.000277778,0.003326811
1211,94,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,3,0,1,0,0,0,1,1,4.000277778,-0.002405037
1212,94,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,3,0,1,0,0,0,1,1,6.000833333,-0.002339654
1213,94,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,3,0,1,0,0,0,1,1,8.001111111,0.001605077
1214,94,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,3,0,1,0,0,0,1,1,10.00166667,-0.002470419
1215,94,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,3,0,1,0,0,0,1,1,12.00222222,0.000667931
1216,94,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,3,0,1,0,0,0,1,1,14.00277778,0.01938906
1217,94,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,3,0,1,0,0,0,1,1,16.00277778,0.058509463
1218,94,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,3,0,1,0,0,0,1,1,18.00388889,0.152812518
1219,94,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,3,0,1,0,0,0,1,1,20.00361111,0.281223334
1220,94,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,3,0,1,0,0,0,1,1,22.00444444,0.349983709
1221,94,REU04,BP-BT-ER-FP,REU04_BP-BT-ER-FP,3,0,1,0,0,0,1,1,24.00444444,0.423233667
1222,95,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,3,0,1,0,0,0,1,1,0,-0.002533333
1223,95,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,3,0,1,0,0,0,1,1,2.000277778,-0.003731709
1224,95,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,3,0,1,0,0,0,1,1,4.000277778,-0.008525214
1225,95,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,3,0,1,0,0,0,1,1,6.000833333,-0.008295738
1226,95,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,3,0,1,0,0,0,1,1,8.001111111,-0.00498108
1227,95,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,3,0,1,0,0,0,1,1,10.00166667,-0.005924483
1228,95,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,3,0,1,0,0,0,1,1,12.00222222,0.003025092
1229,95,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,3,0,1,0,0,0,1,1,14.00277778,0.035789204
1230,95,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,3,0,1,0,0,0,1,1,16.00277778,0.11697281
1231,95,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,3,0,1,0,0,0,1,1,18.00388889,0.24290429
1232,95,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,3,0,1,0,0,0,1,1,20.00361111,0.346168613
1233,95,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,3,0,1,0,0,0,1,1,22.00444444,0.404965533
1234,95,REU04,BH-BP-BT-ER-FP,REU04_BH-BP-BT-ER-FP,3,0,1,0,0,0,1,1,24.00444444,0.452033667
